node_id,tensor_id,injections,critical_failures,critical_probability,ci_low,ci_high,mean_severity,activation_bytes,exposure_ratio,risk
37,233,2,0,0.0,0.0,0.6576280471103807,3.3311041780503814e-07,204800,0.0015163181898951608,0.00015171509659396736
53,252,2,0,0.0,0.0,0.6576280471103807,1.1710957742439021e-07,204800,0.0015163181898951608,0.0001516610963838722
42,238,3,0,0.0,0.0,0.5615060804490177,9.639472320355225e-08,204800,0.0015163181898951608,0.00015165591767031698
66,265,3,0,0.0,0.0,0.5615060804490177,6.507633010244263e-08,204800,0.0015163181898951608,0.0001516480880720417
61,260,5,0,0.0,0.0,0.43449149475208104,5.670037863299745e-08,204800,0.0015163181898951608,0.00015164599408417435
65,264,5,0,0.0,0.0,0.43449149475208104,1.8092639564315504e-08,204800,0.0015163181898951608,0.00015163634214940716
59,258,2,0,0.0,0.0,0.6576280471103807,0.0,204800,0.0015163181898951608,0.0001516318189895161
63,262,3,0,0.0,0.0,0.5615060804490177,0.0,204800,0.0015163181898951608,0.0001516318189895161
106,308,2,0,0.0,0.0,0.6576280471103807,0.0,204800,0.0015163181898951608,0.0001516318189895161
121,324,2,0,0.0,0.0,0.6576280471103807,0.0,204800,0.0015163181898951608,0.0001516318189895161
122,325,3,0,0.0,0.0,0.5615060804490177,0.0,204800,0.0015163181898951608,0.0001516318189895161
123,326,2,0,0.0,0.0,0.6576280471103807,0.0,204800,0.0015163181898951608,0.0001516318189895161
139,342,2,0,0.0,0.0,0.6576280471103807,0.0,134400,0.0009950838121186992,9.950838121186993e-05
141,344,1,0,0.0,0.0,0.7934567085261071,0.0,134400,0.0009950838121186992,9.950838121186993e-05
148,351,1,0,0.0,0.0,0.7934567085261071,0.0,134400,0.0009950838121186992,9.950838121186993e-05
149,352,2,0,0.0,0.0,0.6576280471103807,0.0,134400,0.0009950838121186992,9.950838121186993e-05
152,355,6,0,0.0,0.0,0.3903430336530645,0.0,134400,0.0009950838121186992,9.950838121186993e-05
118,320,3,0,0.0,0.0,0.5615060804490177,0.0,128000,0.0009476988686844756,9.476988686844756e-05
119,321,3,0,0.0,0.0,0.5615060804490177,0.0,128000,0.0009476988686844756,9.476988686844756e-05
51,248,2,0,0.0,0.0,0.6576280471103807,7.625216347229014e-09,102400,0.0007581590949475804,7.581781579884486e-05
52,251,1,0,0.0,0.0,0.7934567085261071,0.0,102400,0.0007581590949475804,7.581590949475805e-05
128,331,2,0,0.0,0.0,0.6576280471103807,0.0,102400,0.0007581590949475804,7.581590949475805e-05
130,333,2,0,0.0,0.0,0.6576280471103807,0.0,102400,0.0007581590949475804,7.581590949475805e-05
131,336,1,0,0.0,0.0,0.7934567085261071,0.0,102400,0.0007581590949475804,7.581590949475805e-05
132,334,5,0,0.0,0.0,0.43449149475208104,0.0,102400,0.0007581590949475804,7.581590949475805e-05
134,339,3,0,0.0,0.0,0.5615060804490177,0.0,102400,0.0007581590949475804,7.581590949475805e-05
143,346,1,0,0.0,0.0,0.7934567085261071,0.0,67200,0.0004975419060593496,4.9754190605934964e-05
144,347,2,0,0.0,0.0,0.6576280471103807,0.0,67200,0.0004975419060593496,4.9754190605934964e-05
146,349,1,0,0.0,0.0,0.7934567085261071,0.0,67200,0.0004975419060593496,4.9754190605934964e-05
147,350,1,0,0.0,0.0,0.7934567085261071,0.0,67200,0.0004975419060593496,4.9754190605934964e-05
153,357,1,0,0.0,0.0,0.7934567085261071,0.0,33600,0.0002487709530296748,2.4877095302967482e-05
138,341,1,0,0.0,0.0,0.7934567085261071,0.0,32000,0.0002369247171711189,2.369247171711189e-05
140,343,1,0,0.0,0.0,0.7934567085261071,0.0,32000,0.0002369247171711189,2.369247171711189e-05
159,364,1,0,0.0,0.0,0.7934567085261071,0.0,24000,0.00017769353787833915,1.7769353787833917e-05
