node_id,tensor_id,injections,critical_failures,critical_probability,ci_low,ci_high,mean_severity,activation_bytes,exposure_ratio,risk
41,237,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.0625088566721713,204800,0.001513431706394249,0.05640355733868225
35,230,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.06250249706081872,204800,0.001513431706394249,0.0564019674358441
115,318,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.06250240419804155,204800,0.001513431706394249,0.05640194422014982
60,259,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.06250234386065576,204800,0.001513431706394249,0.056401929135803365
63,262,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.06250174216636929,204800,0.001513431706394249,0.05640177871223175
55,254,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.06250059337266006,204800,0.001513431706394249,0.05640149151380444
48,244,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.06250011243474879,204800,0.001513431706394249,0.05640137127932662
155,360,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.0625,1200,8.867763904653802e-06,0.056250886776390466
78,278,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.009705270173470757,4915200,0.036322360953461974,0.04668355363871389
151,354,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.020833333333333332,806400,0.005959137343927355,0.046429247067726075
150,353,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.0125,806400,0.005959137343927355,0.04434591373439274
118,320,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.0125,128000,0.0009458948164964056,0.04384458948164965
119,321,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.010416666666666666,128000,0.0009458948164964056,0.04332375614831631
164,370,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.004464285714285714,1200,8.867763904653802e-06,0.0417419582049619
140,343,16,1,0.0625,0.01111905730833121,0.2832926836802987,0.00038819875776397513,32000,0.0002364737041241014,0.040745697059853404
0,192,16,0,0.0,0.0,0.19361341827271994,2.82270629697647e-07,6553600,0.04842981460461597,0.0048430520281190215
7,200,16,0,0.0,0.0,0.19361341827271994,7.787470833001475e-07,4915200,0.036322360953461974,0.0036324307821170225
20,214,16,0,0.0,0.0,0.19361341827271994,1.0103707314372089e-06,3276800,0.024214907302307985,0.002421743322913658
77,277,16,0,0.0,0.0,0.19361341827271994,2.0883264222060216e-08,3276800,0.024214907302307985,0.002421495951046854
70,269,16,0,0.0,0.0,0.19361341827271994,3.654613243384032e-08,2457600,0.018161180476730987,0.0018161271842062072
83,284,16,0,0.0,0.0,0.19361341827271994,2.7029107036850126e-08,2457600,0.018161180476730987,0.001816124804949858
133,335,16,0,0.0,0.0,0.19361341827271994,0.0,2150400,0.015891032917139614,0.0015891032917139615
135,337,16,0,0.0,0.0,0.19361341827271994,0.0,2150400,0.015891032917139614,0.0015891032917139615
136,338,16,0,0.0,0.0,0.19361341827271994,0.0,2150400,0.015891032917139614,0.0015891032917139615
137,340,16,0,0.0,0.0,0.19361341827271994,0.0,2150400,0.015891032917139614,0.0015891032917139615
6,199,16,0,0.0,0.0,0.19361341827271994,2.8139672509590428e-05,1638400,0.012107453651153992,0.001217780283242797
19,213,16,0,0.0,0.0,0.19361341827271994,1.727296662205768e-05,1638400,0.012107453651153992,0.0012150636067709138
84,285,16,0,0.0,0.0,0.19361341827271994,8.98401432981413e-06,1638400,0.012107453651153992,0.001212991368697853
10,203,16,0,0.0,0.0,0.19361341827271994,3.0205754805148685e-06,1638400,0.012107453651153992,0.001211500508985528
9,202,16,0,0.0,0.0,0.19361341827271994,1.6189228371919987e-06,1638400,0.012107453651153992,0.0012111500958246974
32,227,16,0,0.0,0.0,0.19361341827271994,1.131385410781097e-06,1638400,0.012107453651153992,0.0012110282114680946
30,225,16,0,0.0,0.0,0.19361341827271994,9.57764540687804e-07,1638400,0.012107453651153992,0.0012109848062505713
79,279,16,0,0.0,0.0,0.19361341827271994,9.029399131192863e-07,1638400,0.012107453651153992,0.0012109711000936791
3,195,16,0,0.0,0.0,0.19361341827271994,4.6354300865270134e-07,1638400,0.012107453651153992,0.0012108612508675625
5,198,16,0,0.0,0.0,0.19361341827271994,4.421788408001538e-07,1638400,0.012107453651153992,0.0012108559098255995
86,287,16,0,0.0,0.0,0.19361341827271994,0.0,1638400,0.012107453651153992,0.0012107453651153993
89,290,16,0,0.0,0.0,0.19361341827271994,0.0,1638400,0.012107453651153992,0.0012107453651153993
