node_id,tensor_id,injections,critical_failures,critical_probability,ci_low,ci_high,mean_severity,activation_bytes,exposure_ratio,risk
123,326,1,0,0.0,0.0,0.7934567085261071,0.0,204800,0.0015438985851616873,0.00015438985851616875
139,342,2,0,0.0,0.0,0.6576280471103807,0.0,134400,0.0010131834465123572,0.00010131834465123573
141,344,1,0,0.0,0.0,0.7934567085261071,0.0,134400,0.0010131834465123572,0.00010131834465123573
152,355,2,0,0.0,0.0,0.6576280471103807,0.0,134400,0.0010131834465123572,0.00010131834465123573
118,320,2,0,0.0,0.0,0.6576280471103807,0.0,128000,0.0009649366157260545,9.649366157260545e-05
119,321,2,0,0.0,0.0,0.6576280471103807,0.0,128000,0.0009649366157260545,9.649366157260545e-05
128,331,1,0,0.0,0.0,0.7934567085261071,0.0,102400,0.0007719492925808436,7.719492925808437e-05
130,333,1,0,0.0,0.0,0.7934567085261071,0.0,102400,0.0007719492925808436,7.719492925808437e-05
132,334,4,0,0.0,0.0,0.48990002040399916,0.0,102400,0.0007719492925808436,7.719492925808437e-05
144,347,1,0,0.0,0.0,0.7934567085261071,0.0,67200,0.0005065917232561786,5.0659172325617864e-05
146,349,1,0,0.0,0.0,0.7934567085261071,0.0,67200,0.0005065917232561786,5.0659172325617864e-05
153,357,1,0,0.0,0.0,0.7934567085261071,0.0,33600,0.0002532958616280893,2.5329586162808932e-05
157,362,1,0,0.0,0.0,0.7934567085261071,0.0,24000,0.00018092561544863522,1.8092561544863522e-05
159,364,1,0,0.0,0.0,0.7934567085261071,0.0,24000,0.00018092561544863522,1.8092561544863522e-05
