repeat,spearman_vs_full,highest_risk_node,top5_jaccard_vs_full,top5_overlap_vs_full,top10_jaccard_vs_full,top10_overlap_vs_full,top20_jaccard_vs_full,top20_overlap_vs_full
94,0.8314246477191307,55,0.0,0.0,0.17647058823529413,0.3,0.5384615384615384,0.7
95,0.8427816040390096,44,0.0,0.0,0.17647058823529413,0.3,0.6,0.75
96,0.8346289734346173,27,0.25,0.4,0.25,0.4,0.5384615384615384,0.7
97,0.8690968376642668,44,0.6666666666666666,0.8,0.42857142857142855,0.6,0.5384615384615384,0.7
98,0.7725213763019392,119,0.6666666666666666,0.8,0.25,0.4,0.3333333333333333,0.5
99,0.8044780471880276,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.48148148148148145,0.65
100,0.8728936916002955,62,0.1111111111111111,0.2,0.25,0.4,0.5384615384615384,0.7
101,0.8210430398907166,157,0.1111111111111111,0.2,0.42857142857142855,0.6,0.48148148148148145,0.65
102,0.8428756469850673,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.48148148148148145,0.65
103,0.869916606702082,43,0.1111111111111111,0.2,0.3333333333333333,0.5,0.42857142857142855,0.6
104,0.809840998001956,62,0.42857142857142855,0.6,0.3333333333333333,0.5,0.6,0.75
105,0.8826352967886045,119,0.42857142857142855,0.6,0.25,0.4,0.5384615384615384,0.7
106,0.8736777412703899,53,0.42857142857142855,0.6,0.25,0.4,0.48148148148148145,0.65
107,0.8786720802483879,157,0.1111111111111111,0.2,0.42857142857142855,0.6,0.5384615384615384,0.7
108,0.8405352681941207,119,0.1111111111111111,0.2,0.3333333333333333,0.5,0.48148148148148145,0.65
109,0.8450925065009381,134,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
110,0.8819932321384965,157,0.6666666666666666,0.8,0.5384615384615384,0.7,0.6666666666666666,0.8
111,0.865376998546311,119,0.42857142857142855,0.6,0.3333333333333333,0.5,0.5384615384615384,0.7
112,0.823624650456746,134,0.0,0.0,0.25,0.4,0.3793103448275862,0.55
113,0.7805963555205001,115,0.0,0.0,0.25,0.4,0.3793103448275862,0.55
114,0.8894708531955348,157,0.25,0.4,0.3333333333333333,0.5,0.5384615384615384,0.7
115,0.8551712889233131,119,0.1111111111111111,0.2,0.42857142857142855,0.6,0.42857142857142855,0.6
116,0.8244493559098632,44,0.25,0.4,0.3333333333333333,0.5,0.42857142857142855,0.6
117,0.9125411139043703,157,0.6666666666666666,0.8,0.42857142857142855,0.6,0.48148148148148145,0.65
118,0.9020247853502275,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.48148148148148145,0.65
119,0.8604064041638376,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.5384615384615384,0.7
120,0.8831536496800074,157,0.6666666666666666,0.8,0.42857142857142855,0.6,0.5384615384615384,0.7
121,0.8412594240741798,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.42857142857142855,0.6
122,0.8446062308376842,53,0.1111111111111111,0.2,0.42857142857142855,0.6,0.5384615384615384,0.7
123,0.9166847947620707,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.6,0.75
124,0.8837590727919046,157,0.25,0.4,0.5384615384615384,0.7,0.5384615384615384,0.7
125,0.8237101878586571,157,0.25,0.4,0.42857142857142855,0.6,0.3793103448275862,0.55
126,0.8818527123547529,157,0.25,0.4,0.25,0.4,0.6,0.75
127,0.8776596218556783,157,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
128,0.8288735331898838,134,0.1111111111111111,0.2,0.3333333333333333,0.5,0.48148148148148145,0.65
129,0.8616615882645555,157,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
130,0.8116367628179286,119,0.1111111111111111,0.2,0.3333333333333333,0.5,0.5384615384615384,0.7
131,0.9110497280422434,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.7391304347826086,0.85
132,0.8457189989982856,27,0.42857142857142855,0.6,0.3333333333333333,0.5,0.6,0.75
133,0.8391664005318834,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.3793103448275862,0.55
134,0.873843668376032,55,0.1111111111111111,0.2,0.3333333333333333,0.5,0.48148148148148145,0.65
135,0.9014030041072624,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.6,0.75
136,0.8805704221917231,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.6,0.75
137,0.8850873600941984,157,0.1111111111111111,0.2,0.25,0.4,0.42857142857142855,0.6
138,0.8408955304003707,157,0.25,0.4,0.6666666666666666,0.8,0.3793103448275862,0.55
139,0.8743836808352938,157,0.25,0.4,0.5384615384615384,0.7,0.5384615384615384,0.7
140,0.9175869428139737,157,0.25,0.4,0.42857142857142855,0.6,0.6,0.75
141,0.856868540029382,157,0.6666666666666666,0.8,0.42857142857142855,0.6,0.42857142857142855,0.6
142,0.8546472040864387,43,0.25,0.4,0.3333333333333333,0.5,0.42857142857142855,0.6
143,0.9110481955358195,157,0.25,0.4,0.5384615384615384,0.7,0.6666666666666666,0.8
144,0.8973172567997075,157,0.6666666666666666,0.8,0.6666666666666666,0.8,0.48148148148148145,0.65
145,0.8857899425418985,157,0.42857142857142855,0.6,0.25,0.4,0.5384615384615384,0.7
146,0.8571569301053944,157,0.25,0.4,0.42857142857142855,0.6,0.5384615384615384,0.7
147,0.8819848343450215,36,0.1111111111111111,0.2,0.3333333333333333,0.5,0.5384615384615384,0.7
148,0.8234602401427531,64,0.1111111111111111,0.2,0.25,0.4,0.48148148148148145,0.65
149,0.8192549743815053,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.3793103448275862,0.55
150,0.9173298000027382,119,0.6666666666666666,0.8,0.5384615384615384,0.7,0.5384615384615384,0.7
151,0.9107349132245602,43,0.42857142857142855,0.6,0.3333333333333333,0.5,0.6,0.75
152,0.8400667694151421,43,0.42857142857142855,0.6,0.25,0.4,0.48148148148148145,0.65
153,0.8955427513732983,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.6,0.75
154,0.9011691299382549,157,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
155,0.8950710532600908,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.3793103448275862,0.55
156,0.8463951583772538,157,0.25,0.4,0.25,0.4,0.5384615384615384,0.7
157,0.8494947205408308,157,0.25,0.4,0.25,0.4,0.48148148148148145,0.65
158,0.8200502599927296,157,0.1111111111111111,0.2,0.17647058823529413,0.3,0.48148148148148145,0.65
159,0.849012301567052,157,0.1111111111111111,0.2,0.5384615384615384,0.7,0.48148148148148145,0.65
160,0.8531207078364813,157,0.42857142857142855,0.6,0.25,0.4,0.42857142857142855,0.6
161,0.7657288778070721,55,0.0,0.0,0.1111111111111111,0.2,0.42857142857142855,0.6
162,0.8230535298531902,119,0.42857142857142855,0.6,0.3333333333333333,0.5,0.42857142857142855,0.6
163,0.8762486643893995,157,0.25,0.4,0.42857142857142855,0.6,0.5384615384615384,0.7
164,0.8679549953607647,157,0.25,0.4,0.3333333333333333,0.5,0.5384615384615384,0.7
165,0.9307101896092973,157,0.25,0.4,0.42857142857142855,0.6,0.6666666666666666,0.8
166,0.9059200808101298,55,0.1111111111111111,0.2,0.3333333333333333,0.5,0.6,0.75
167,0.8346011464055412,62,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
168,0.8515085460748294,157,0.25,0.4,0.6666666666666666,0.8,0.5384615384615384,0.7
169,0.8009412560561964,157,0.25,0.4,0.3333333333333333,0.5,0.42857142857142855,0.6
170,0.8941671874777601,119,0.42857142857142855,0.6,0.42857142857142855,0.6,0.48148148148148145,0.65
171,0.8651134619600944,62,0.1111111111111111,0.2,0.42857142857142855,0.6,0.6666666666666666,0.8
172,0.8671590394369545,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.42857142857142855,0.6
173,0.8840564736872656,119,0.42857142857142855,0.6,0.6666666666666666,0.8,0.48148148148148145,0.65
174,0.8215884714369546,119,0.1111111111111111,0.2,0.3333333333333333,0.5,0.42857142857142855,0.6
175,0.9264910997450989,157,0.25,0.4,0.5384615384615384,0.7,0.6,0.75
176,0.8058872701218057,62,0.1111111111111111,0.2,0.3333333333333333,0.5,0.42857142857142855,0.6
177,0.8911466478761938,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.42857142857142855,0.6
178,0.8053721265214671,157,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
179,0.8403242178170529,119,0.1111111111111111,0.2,0.3333333333333333,0.5,0.48148148148148145,0.65
180,0.8134078155430147,55,0.1111111111111111,0.2,0.3333333333333333,0.5,0.5384615384615384,0.7
181,0.8641374929270491,115,0.1111111111111111,0.2,0.42857142857142855,0.6,0.42857142857142855,0.6
182,0.889688799179597,44,0.1111111111111111,0.2,0.5384615384615384,0.7,0.6666666666666666,0.8
183,0.8458030349100675,55,0.1111111111111111,0.2,0.25,0.4,0.48148148148148145,0.65
184,0.8824770383031255,157,0.1111111111111111,0.2,0.3333333333333333,0.5,0.6,0.75
185,0.8023493875300453,134,0.25,0.4,0.42857142857142855,0.6,0.42857142857142855,0.6
186,0.8631687365655601,157,0.6666666666666666,0.8,0.42857142857142855,0.6,0.48148148148148145,0.65
187,0.8786510034656372,157,0.25,0.4,0.25,0.4,0.6,0.75
188,0.8802026804929328,157,0.25,0.4,0.3333333333333333,0.5,0.5384615384615384,0.7
189,0.8745615581209493,157,0.25,0.4,0.25,0.4,0.42857142857142855,0.6
190,0.9001377727147685,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.6666666666666666,0.8
191,0.9092561349342977,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.6,0.75
192,0.9204591593026034,157,0.6666666666666666,0.8,0.42857142857142855,0.6,0.5384615384615384,0.7
193,0.846826486744686,35,0.1111111111111111,0.2,0.17647058823529413,0.3,0.3333333333333333,0.5
194,0.8448463719760947,157,0.25,0.4,0.42857142857142855,0.6,0.5384615384615384,0.7
195,0.887392683452346,157,0.25,0.4,0.5384615384615384,0.7,0.6,0.75
196,0.892088705960119,119,0.25,0.4,0.42857142857142855,0.6,0.42857142857142855,0.6
197,0.8798329022110091,157,0.42857142857142855,0.6,0.25,0.4,0.5384615384615384,0.7
198,0.8976467874145571,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.48148148148148145,0.65
199,0.8971733862318763,119,0.25,0.4,0.25,0.4,0.6,0.75
200,0.9030579525596526,35,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
201,0.8233554844741894,43,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
202,0.8903215757216525,53,0.25,0.4,0.42857142857142855,0.6,0.6,0.75
203,0.8231161929782661,55,0.1111111111111111,0.2,0.25,0.4,0.6666666666666666,0.8
204,0.8030451397181754,44,0.1111111111111111,0.2,0.25,0.4,0.3793103448275862,0.55
205,0.8545945784571293,157,0.25,0.4,0.25,0.4,0.3793103448275862,0.55
206,0.8825838526594171,62,0.25,0.4,0.25,0.4,0.3793103448275862,0.55
207,0.8658144689939857,157,0.25,0.4,0.5384615384615384,0.7,0.48148148148148145,0.65
208,0.8638838550696798,157,0.1111111111111111,0.2,0.17647058823529413,0.3,0.5384615384615384,0.7
209,0.875734731094999,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.42857142857142855,0.6
210,0.9124231308956715,157,0.25,0.4,0.42857142857142855,0.6,0.6666666666666666,0.8
211,0.8252384016764588,157,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
212,0.867438985742041,119,0.42857142857142855,0.6,0.3333333333333333,0.5,0.42857142857142855,0.6
213,0.8980417568870415,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.6,0.75
214,0.8789406234080286,35,0.25,0.4,0.3333333333333333,0.5,0.5384615384615384,0.7
215,0.8865398067788512,119,0.25,0.4,0.3333333333333333,0.5,0.5384615384615384,0.7
216,0.8257032008723852,157,0.42857142857142855,0.6,0.25,0.4,0.48148148148148145,0.65
217,0.8848635518621648,157,0.42857142857142855,0.6,0.6666666666666666,0.8,0.48148148148148145,0.65
218,0.764725504216726,157,0.25,0.4,0.17647058823529413,0.3,0.42857142857142855,0.6
219,0.8078651336559516,27,0.25,0.4,0.25,0.4,0.42857142857142855,0.6
220,0.8460738762883249,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.5384615384615384,0.7
221,0.82600415902363,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.42857142857142855,0.6
222,0.8671732704468713,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.6,0.75
223,0.8384482327589403,157,0.25,0.4,0.5384615384615384,0.7,0.5384615384615384,0.7
224,0.8152036410007509,119,0.1111111111111111,0.2,0.42857142857142855,0.6,0.42857142857142855,0.6
225,0.8692590160019108,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.6,0.75
226,0.8595115834726534,157,0.25,0.4,0.42857142857142855,0.6,0.5384615384615384,0.7
227,0.878089086237705,157,0.6666666666666666,0.8,0.5384615384615384,0.7,0.42857142857142855,0.6
228,0.8817287631402296,27,0.1111111111111111,0.2,0.3333333333333333,0.5,0.5384615384615384,0.7
229,0.8963663079853905,157,0.42857142857142855,0.6,0.25,0.4,0.48148148148148145,0.65
230,0.8154496675654713,115,0.1111111111111111,0.2,0.3333333333333333,0.5,0.5384615384615384,0.7
231,0.8879030331979939,119,0.25,0.4,0.42857142857142855,0.6,0.48148148148148145,0.65
232,0.818879610790294,157,0.25,0.4,0.5384615384615384,0.7,0.3793103448275862,0.55
233,0.9319917467496865,157,0.6666666666666666,0.8,0.5384615384615384,0.7,0.6666666666666666,0.8
234,0.8364552140504377,157,0.1111111111111111,0.2,0.42857142857142855,0.6,0.48148148148148145,0.65
235,0.9106714997169201,157,0.25,0.4,0.5384615384615384,0.7,0.5384615384615384,0.7
236,0.8831076127275432,157,0.1111111111111111,0.2,0.17647058823529413,0.3,0.5384615384615384,0.7
237,0.8720664274855601,157,0.25,0.4,0.42857142857142855,0.6,0.6,0.75
238,0.9095998971219985,157,0.25,0.4,0.25,0.4,0.3793103448275862,0.55
239,0.8670399708385371,119,0.42857142857142855,0.6,0.17647058823529413,0.3,0.48148148148148145,0.65
240,0.8587920945784572,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.5384615384615384,0.7
241,0.8194879250995406,157,0.25,0.4,0.25,0.4,0.3333333333333333,0.5
242,0.8541729978479152,62,0.42857142857142855,0.6,0.3333333333333333,0.5,0.48148148148148145,0.65
243,0.8632476422123558,157,0.25,0.4,0.42857142857142855,0.6,0.3333333333333333,0.5
244,0.8342247342395704,157,0.42857142857142855,0.6,0.25,0.4,0.5384615384615384,0.7
245,0.8967682275825309,43,0.25,0.4,0.25,0.4,0.5384615384615384,0.7
246,0.8646790399858124,27,0.1111111111111111,0.2,0.3333333333333333,0.5,0.48148148148148145,0.65
247,0.8911526584956487,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.48148148148148145,0.65
248,0.8038656900625779,157,0.25,0.4,0.42857142857142855,0.6,0.48148148148148145,0.65
249,0.8325845184227124,157,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
250,0.8937425364222594,157,0.25,0.4,0.5384615384615384,0.7,0.6666666666666666,0.8
251,0.8905527587432093,119,0.25,0.4,0.3333333333333333,0.5,0.6,0.75
252,0.8907780984211063,157,0.25,0.4,0.25,0.4,0.48148148148148145,0.65
253,0.860973129732212,62,0.25,0.4,0.25,0.4,0.48148148148148145,0.65
254,0.9178278342263573,157,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
255,0.8430989507089816,157,0.25,0.4,0.3333333333333333,0.5,0.5384615384615384,0.7
256,0.8579937129221901,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.6,0.75
257,0.8286874789782961,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.3793103448275862,0.55
258,0.8246947088170355,62,0.1111111111111111,0.2,0.25,0.4,0.5384615384615384,0.7
