latency_budget_ms,peak_memory_budget_bytes,method,selected_count,risk_reduction,risk_reduction_std,residual_failure_probability,mitigation_ratio,used_latency_ms,used_peak_extra_memory_bytes
20.0,4194304,random_dmr_mean,14,0.00309113771241406,0.0009994049130865807,0.024724345763337898,0.11113010906708659,19.983700330543034,3211264
40.0,4194304,ilp,38,0.02080846902707695,0.0,0.007007014448675006,0.748089424554373,39.653779440478445,3211264
40.0,4194304,greedy,44,0.01955469714546774,0.0,0.008260786330284216,0.7030148213139805,39.49589936526982,3211264
40.0,4194304,topk_dmr_compare_rerun,27,0.012368031727094837,0.0,0.01544745174865712,0.4446455779881239,39.89308136542266,3211264
40.0,4194304,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,9.918368652941524,0
40.0,4194304,random_dmr_mean,24,0.005504409713959866,0.001185950248149258,0.022311073761792092,0.1978901326219375,39.92835294586424,3211264
1.0,8388608,ilp,4,0.002761314489174036,0.0,0.02505416898657792,0.09927256851678316,0.9912397570338105,1605632
1.0,8388608,greedy,4,0.0027613144891740363,0.0,0.02505416898657792,0.09927256851678318,0.9912397570338105,1605632
1.0,8388608,topk_dmr_compare_rerun,3,0.0017094006817065658,0.0,0.02610608279404539,0.061455005202290636,0.9984886358149943,3211264
1.0,8388608,topk_range_guard_rerun,1,0.0018178483185382183,0.0,0.02599763515721374,0.0653538278463835,0.984773397372357,0
1.0,8388608,random_dmr_mean,4,0.0010306787294172084,0.0003142573773851723,0.02678480474633475,0.03705413678377004,0.9548905236052873,1605632
2.0,8388608,ilp,5,0.006570149817347642,0.0,0.021245333658404315,0.23620476786158132,1.9974973366484265,1605632
2.0,8388608,greedy,5,0.006570149817347642,0.0,0.021245333658404315,0.23620476786158132,1.9974973366484265,1605632
2.0,8388608,topk_dmr_compare_rerun,4,0.002815483475751991,0.0,0.024999999999999967,0.10122000856847871,1.9763554324398023,6422528
2.0,8388608,topk_range_guard_rerun,4,0.005908055792281195,0.0,0.021907427683470763,0.212401693374538,1.992761332909781,0
2.0,8388608,random_dmr_mean,5,0.0010078056315841837,0.0007136767032083444,0.026807677844167772,0.036231821476794907,1.966603249969771,6422528
5.0,8388608,ilp,11,0.011155178784888123,0.0,0.016660304690863832,0.401042059707954,4.998114751886951,3211264
5.0,8388608,greedy,11,0.01115517878488812,0.0,0.01666030469086384,0.4010420597079538,4.998114751886951,3211264
5.0,8388608,topk_dmr_compare_rerun,5,0.006535943782995694,0.0,0.021279539692756262,0.2349750198911113,4.976167787928717,6422528
5.0,8388608,topk_range_guard_rerun,7,0.009367250469143946,0.0,0.01844823300660801,0.33676389185576483,4.991538660028796,0
5.0,8388608,random_dmr_mean,5,0.0015421176831403511,0.000988223715390575,0.026273365792611605,0.055440980721571366,4.981604557734592,6422528
10.0,8388608,ilp,20,0.015878985336535048,0.0,0.011936498139216909,0.5708685721884896,9.974146896064513,6422528
10.0,8388608,greedy,21,0.015879000366576492,0.0,0.011936483109175465,0.5708691125365105,9.998340760880717,6422528
10.0,8388608,topk_dmr_compare_rerun,4,0.008144806513466853,0.0,0.019670676962285104,0.2928155651354059,9.96592861932106,6422528
10.0,8388608,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,9.918368652941524,0
