latency_budget_ms,peak_memory_budget_bytes,method,selected_count,risk_reduction,risk_reduction_std,residual_failure_probability,mitigation_ratio,used_latency_ms,used_peak_extra_memory_bytes
20.0,4194304,greedy,34,0.017644190501207465,0.0,0.010171292974544492,0.6343298154996558,19.608066326105387,3211264
20.0,4194304,topk_dmr_compare_rerun,15,0.009653101232619704,0.0,0.018162382243132255,0.3470405697256623,19.93603078207423,3211264
20.0,4194304,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,10.27752073306791,0
20.0,4194304,random_dmr_mean,14,0.0029836720142752482,0.0010170739875542897,0.02483181146147671,0.10726658829699125,19.91859913981604,3211264
40.0,4194304,ilp,37,0.020707916045800096,0.0,0.007107567429951861,0.744474424248356,39.76025563401227,3211264
40.0,4194304,greedy,44,0.019378729428233238,0.0,0.00843675404751872,0.6966885707784505,39.988966303508604,3211264
40.0,4194304,topk_dmr_compare_rerun,26,0.012166925764541123,0.0,0.015648557711210834,0.43741557737608966,39.96579056500906,3211264
40.0,4194304,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,10.27752073306791,0
40.0,4194304,random_dmr_mean,25,0.005314866442450505,0.0011999881053107093,0.022500617033301452,0.19107582462421405,39.94453361765715,3211264
1.0,8388608,ilp,5,0.0025340984793982045,0.0,0.025281384996353753,0.0911038803840061,0.9992995335269945,1605632
1.0,8388608,greedy,5,0.0025340984793982045,0.0,0.025281384996353753,0.0911038803840061,0.9992995335269944,1605632
1.0,8388608,topk_dmr_compare_rerun,3,0.0016088627304711549,0.0,0.026206620745280802,0.05784054524429442,0.9379509034772335,3211264
1.0,8388608,topk_range_guard_rerun,3,0.0018719894242903122,0.0,0.025943494051461645,0.0673002655489419,0.9693220912397262,0
1.0,8388608,random_dmr_mean,4,0.0009844282658406302,0.0003114044348648613,0.026831055209911327,0.035391377133487605,0.9894678749668042,1605632
2.0,8388608,ilp,5,0.006443471758807221,0.0,0.021372011716944736,0.23165053968680047,1.9903268125364892,1605632
2.0,8388608,greedy,5,0.006443471758807221,0.0,0.021372011716944736,0.23165053968680047,1.9903268125364892,1605632
2.0,8388608,topk_dmr_compare_rerun,4,0.00271494552451658,0.0,0.025100537951235378,0.0976055486104825,1.9512270407288563,6422528
2.0,8388608,topk_range_guard_rerun,3,0.005805471644885912,0.0,0.022010011830866046,0.20871367020986026,1.9165964508040227,0
2.0,8388608,random_dmr_mean,4,0.0009680854003748518,0.0007355787699517729,0.026847398075377105,0.034803831514155656,1.919319725121326,6422528
5.0,8388608,ilp,11,0.010954087852375855,0.0,0.016861395623376102,0.39381259944394065,4.9939979055213435,3211264
5.0,8388608,greedy,11,0.010954087852375852,0.0,0.016861395623376105,0.39381259944394054,4.9939979055213435,3211264
5.0,8388608,topk_dmr_compare_rerun,5,0.006033193906652856,0.0,0.0217822895690991,0.2169005587090467,4.9539622580655145,6422528
5.0,8388608,topk_range_guard_rerun,7,0.009377723779799525,0.0,0.018437759695952433,0.3371404199382161,4.973301708148191,0
5.0,8388608,random_dmr_mean,3,0.0015575781549129115,0.0009435179856982877,0.026257905320839044,0.05599680322906213,4.917760382646357,6422528
10.0,8388608,ilp,21,0.015571247924390645,0.0,0.012244235551361312,0.5598050430424775,9.963516894773866,6422528
10.0,8388608,greedy,21,0.015571247924390644,0.0,0.012244235551361313,0.5598050430424775,9.963516894773864,6422528
10.0,8388608,topk_dmr_compare_rerun,4,0.008044238502148549,0.0,0.019771244973603407,0.28920002448136783,9.99260879481858,6422528
10.0,8388608,topk_range_guard_rerun,18,0.013440162842747612,0.0,0.014375320633004346,0.4831899777857186,9.89570003408662,0
10.0,8388608,random_dmr_mean,6,0.0025451350240807287,0.0015571382211465663,0.02527034845167123,0.09150065740541381,9.98019787072459,6422528
20.0,8388608,ilp,25,0.021277650761798345,0.0,0.006537832713953612,0.7649570707748818,19.955886687334612,6422528
20.0,8388608,greedy,33,0.019512110272313112,0.0,0.008303373203438845,0.70148377213442,19.326636910814226,6422528
20.0,8388608,topk_dmr_compare_rerun,8,0.014881841228974816,0.0,0.01293364224677714,0.5350200452905306,19.986421166034926,6422528
20.0,8388608,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,10.27752073306791,0
20.0,8388608,random_dmr_mean,14,0.004113258466492481,0.001856309628114534,0.023702225009259476,0.14787657637078996,19.91129568345405,6422528
40.0,8388608,ilp,35,0.024752168808223257,0.0,0.0030633146675287,0.8898701627746599,39.86865139725239,6422528
40.0,8388608,greedy,43,0.02157344638848867,0.0,0.006242037087263286,0.7755912784077703,39.99520021583586,6422528
40.0,8388608,topk_dmr_compare_rerun,21,0.022926094761164802,0.0,0.004889388714587155,0.824220610119919,39.939917709023085,6422528
40.0,8388608,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,10.27752073306791,0
40.0,8388608,random_dmr_mean,21,0.007862000051222373,0.0027843143953146412,0.019953483424529586,0.28264833354689095,39.97897486142163,6422528
